File,Creation,Time,UTC,6/27/22,2:52:10,,,,,,,,,,,
SW,Name,iID®DataCaptureSoftware,,,,,,,,,,,,,,
SW,Version,v01.09,,,,,,,,,,,,,,
SW,BuildDate,4/7/20,,,,,,,,,,,,,,
SW,StartTime,6/7/22,22:31:14,,,,,,,,,,,,,
Lib,Version,v1.6.3,,,,,,,,,,,,,,
Company,Micro-Sensys,GmbH,,,,,,,,,,,,,,
OS,Version,v10.0.17763.865,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Settings,,,,,,,,,,,,,,,,
,Scan,mode,MPC,,,,,,,,,,,,,
,DataGetDelay_Seconds,10,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Found,Hardware,,,,,,,,,,,,,,,
,Address,ReaderID,HW-Info,FW-Info,Num-Antennas,,,,,,,,,,,
,0x01,25SQCMICSCB030EB4,,,,,,,,,,,,,,
,0x10,200330,D0.22,98.26.06,2,,,,,,,,,,,
,0x13,200328,D0.22,98.26.06,2,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Timestamp,HexAddress,ReaderID,UID,Collection,DataType,FirstTimeFound,LastTimeFound,NumFound,Direction,Ant1,Ant2,,,,,
6/27/22,17:52:47,499,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,0:52:37,400,6/28/22,0:52:37,400,3,Unknown,x,
6/27/22,17:52:57,593,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,0:52:47,500,6/28/22,0:52:47,500,14,Unknown,x,
6/27/22,17:53:37,890,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,0:53:27,700,6/28/22,0:53:27,700,58,Unknown,x,
6/27/22,17:53:47,952,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,0:53:37,800,6/28/22,0:53:37,800,48,Unknown,x,
6/27/22,17:54:28,249,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,0:54:18,100,6/28/22,0:54:18,100,3,Unknown,x,
6/27/22,17:54:48,390,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,0:54:38,300,6/28/22,0:54:38,300,1,Unknown,x,
6/27/22,17:55:18,577,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,0:55:08,500,6/28/22,0:55:08,500,1,Unknown,x,
6/27/22,17:55:38,718,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,0:55:28,600,6/28/22,0:55:28,600,6,Unknown,x,
6/27/22,17:56:08,937,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,0:55:58,800,6/28/22,0:55:58,800,47,Unknown,x,
6/27/22,17:56:38,624,10,200330,25SQCMICSBBACF000970E,DPC,6/28/22,0:56:28,500,6/28/22,0:56:28,500,21,Arriving,x,x
6/27/22,17:56:39,187,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,0:56:29,0,6/28/22,0:56:29,0,3,Unknown,x,
6/27/22,17:56:49,233,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,0:56:39,100,6/28/22,0:56:39,100,31,Unknown,x,
6/27/22,17:56:59,296,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,0:56:49,200,6/28/22,0:56:49,200,22,Unknown,x,
6/27/22,17:57:08,812,10,200330,25SQCMICSBB0411008E0E,DPC,6/28/22,0:56:58,700,6/28/22,0:56:58,700,22,Departing,x,x
6/27/22,17:57:09,374,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,0:56:59,300,6/28/22,0:56:59,300,1,Unknown,x,
6/27/22,17:57:29,515,13,200328,25SQCMICSBB48ED009641,DPC,6/28/22,0:57:19,400,6/28/22,0:57:19,400,34,Arriving,x,x
6/27/22,17:57:59,171,10,200330,25SQCMICSBB2223009D66,DPC,6/28/22,0:57:49,0,6/28/22,0:57:49,0,45,Arriving,x,x
6/27/22,17:57:59,733,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,0:57:49,600,6/28/22,0:57:49,600,1,Unknown,x,
6/27/22,17:58:09,812,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,0:57:59,700,6/28/22,0:57:59,700,1,Unknown,x,
6/27/22,17:58:19,905,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,0:58:09,800,6/28/22,0:58:09,800,1,Unknown,x,
6/27/22,17:58:29,937,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,0:58:19,800,6/28/22,0:58:19,800,53,Unknown,x,
6/27/22,17:59:00,171,13,200328,25SQCMICSBBF3B0009BB9,DPC,6/28/22,0:58:50,0,6/28/22,0:58:50,0,5,Unknown,x,
6/27/22,17:59:10,218,13,200328,25SQCMICSBBF3B0009BB9,DPC,6/28/22,0:59:00,100,6/28/22,0:59:00,100,4,Arriving,x,x
6/27/22,17:59:20,312,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,0:59:10,200,6/28/22,0:59:10,200,1,Unknown,x,
6/27/22,17:59:30,374,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,0:59:20,300,6/28/22,0:59:20,300,2,Unknown,x,
6/27/22,17:59:40,468,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,0:59:30,300,6/28/22,0:59:30,300,1,Unknown,x,
6/27/22,17:59:50,530,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,0:59:40,400,6/28/22,0:59:40,400,6,Unknown,x,
6/27/22,18:00:00,624,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,0:59:50,500,6/28/22,0:59:50,500,1,Unknown,x,
6/27/22,18:00:10,671,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,1:00:00,600,6/28/22,1:00:00,600,16,Unknown,x,
6/27/22,18:00:20,171,10,200330,25SQCMICSBB083B009722,DPC,6/28/22,1:00:10,100,6/28/22,1:00:10,100,23,Unknown,x,
6/27/22,18:00:20,749,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,1:00:10,600,6/28/22,1:00:10,600,33,Unknown,x,
6/27/22,18:00:30,265,10,200330,25SQCMICSBB083B009722,DPC,6/28/22,1:00:20,100,6/28/22,1:00:20,100,75,Arriving,x,x
6/27/22,18:00:30,265,10,200330,25SQCMICSBBEB790096B6,DPC,6/28/22,1:00:20,100,6/28/22,1:00:20,100,32,Arriving,x,x
6/27/22,18:00:40,905,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,1:00:30,800,6/28/22,1:00:30,800,1,Unknown,x,
6/27/22,18:00:50,983,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,1:00:40,900,6/28/22,1:00:40,900,21,Unknown,x,
6/27/22,18:01:10,530,10,200330,25SQCMICSBBD6F4009635,DPC,6/28/22,1:01:00,500,6/28/22,1:01:00,500,15,Departing,x,x
6/27/22,18:01:11,93,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,1:01:01,0,6/28/22,1:01:01,0,14,Unknown,x,
6/27/22,18:01:21,171,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,1:01:11,0,6/28/22,1:01:11,0,7,Unknown,x,
6/27/22,18:01:51,374,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,1:01:41,300,6/28/22,1:01:41,300,1,Unknown,x,
6/27/22,18:02:01,468,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,1:01:51,300,6/28/22,1:01:51,300,1,Unknown,x,
6/27/22,18:02:11,546,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,1:02:01,400,6/28/22,1:02:01,400,71,Unknown,x,
6/27/22,18:02:21,77,10,200330,25SQCMICSBB48140096B1,DPC,6/28/22,1:02:10,900,6/28/22,1:02:10,900,34,Unknown,x,
6/27/22,18:02:21,640,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,1:02:11,500,6/28/22,1:02:11,500,25,Unknown,x,
6/27/22,18:02:31,155,10,200330,25SQCMICSBB48140096B1,DPC,6/28/22,1:02:21,0,6/28/22,1:02:21,0,72,Departing,x,x
6/27/22,18:02:51,296,10,200330,25SQCMICSBBCC9F00970D,DPC,6/28/22,1:02:41,200,6/28/22,1:02:41,200,28,Arriving,x,x
6/27/22,18:03:01,390,10,200330,25SQCMICSBBCEA800976F,DPC,6/28/22,1:02:51,300,6/28/22,1:02:51,300,30,Departing,x,x
6/27/22,18:04:32,608,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,1:04:22,500,6/28/22,1:04:22,500,2,Unknown,x,
6/27/22,18:05:02,843,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,1:04:52,700,6/28/22,1:04:52,700,1,Unknown,x,
6/27/22,18:05:22,968,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,1:05:12,900,6/28/22,1:05:12,900,1,Unknown,x,
6/27/22,18:05:33,46,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,1:05:22,900,6/28/22,1:05:22,900,17,Unknown,x,
6/27/22,18:05:42,562,10,200330,25SQCMICSBBADA20096B8,DPC,6/28/22,1:05:32,400,6/28/22,1:05:32,400,7,Unknown,x,
6/27/22,18:05:43,124,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,1:05:33,0,6/28/22,1:05:33,0,76,Unknown,x,
6/27/22,18:05:53,202,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,1:05:43,100,6/28/22,1:05:43,100,11,Unknown,x,
6/27/22,18:06:02,718,10,200330,25SQCMICSBB92E10096C9,DPC,6/28/22,1:05:52,600,6/28/22,1:05:52,600,5,Unknown,x,
6/27/22,18:06:03,265,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,1:05:53,200,6/28/22,1:05:53,200,21,Unknown,x,
6/27/22,18:06:13,374,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,1:06:03,200,6/28/22,1:06:03,200,106,Unknown,x,
6/27/22,18:06:23,452,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,1:06:13,300,6/28/22,1:06:13,300,23,Unknown,x,
6/27/22,18:06:32,968,10,200330,25SQCMICSBBB31E009696,DPC,6/28/22,1:06:22,800,6/28/22,1:06:22,800,30,Arriving,x,x
6/27/22,18:06:33,546,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,1:06:23,400,6/28/22,1:06:23,400,72,Unknown,x,
6/27/22,18:06:33,546,13,200328,25SQCMICSBB32C5009CFF,DPC,6/28/22,1:06:23,400,6/28/22,1:06:23,400,19,Arriving,x,x
6/27/22,18:06:43,62,10,200330,25SQCMICSBBEB790096B6,DPC,6/28/22,1:06:32,900,6/28/22,1:06:32,900,66,Arriving,x,x
6/27/22,18:06:43,624,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,1:06:33,500,6/28/22,1:06:33,500,45,Arriving,x,x
6/27/22,18:06:43,624,13,200328,25SQCMICSBBF3B0009BB9,DPC,6/28/22,1:06:33,500,6/28/22,1:06:33,500,11,Departing,x,x
6/27/22,18:06:53,140,10,200330,25SQCMICSBBEB790096B6,DPC,6/28/22,1:06:43,0,6/28/22,1:06:43,0,13,Departing,x,x
6/27/22,18:06:53,718,13,200328,25SQCMICSBBF3B0009BB9,DPC,6/28/22,1:06:43,600,6/28/22,1:06:43,600,1,Unknown,x,
6/27/22,18:06:53,718,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,1:06:43,600,6/28/22,1:06:43,600,19,Arriving,x,x
6/27/22,18:07:03,233,10,200330,25SQCMICSBBA98D00969A,DPC,6/28/22,1:06:53,100,6/28/22,1:06:53,100,29,Arriving,x,x
6/27/22,18:07:03,780,13,200328,25SQCMICSBBD733009BD4,DPC,6/28/22,1:06:53,700,6/28/22,1:06:53,700,9,Unknown,x,
6/27/22,18:07:33,468,10,200330,25SQCMICSBB13AF009695,DPC,6/28/22,1:07:23,300,6/28/22,1:07:23,300,30,Arriving,x,x
6/27/22,18:07:43,530,10,200330,25SQCMICSBB48140096B1,DPC,6/28/22,1:07:33,400,6/28/22,1:07:33,400,13,Unknown,x,
6/27/22,18:07:53,624,10,200330,25SQCMICSBB48140096B1,DPC,6/28/22,1:07:43,500,6/28/22,1:07:43,500,43,Arriving,x,x
6/27/22,18:07:54,171,13,200328,25SQCMICSBBEE84009C58,DPC,6/28/22,1:07:44,0,6/28/22,1:07:44,0,14,Departing,x,x
6/27/22,18:08:03,718,10,200330,25SQCMICSBBEFFA00966B,DPC,6/28/22,1:07:53,600,6/28/22,1:07:53,600,55,Arriving,x,x
6/27/22,18:08:13,812,10,200330,25SQCMICSBBEFFA00966B,DPC,6/28/22,1:08:03,700,6/28/22,1:08:03,700,24,Unknown,x,
6/27/22,18:08:33,983,10,200330,25SQCMICSBBD0400096AC,DPC,6/28/22,1:08:23,800,6/28/22,1:08:23,800,14,Departing,x,x
6/27/22,18:08:44,62,10,200330,25SQCMICSBBD0400096AC,DPC,6/28/22,1:08:33,900,6/28/22,1:08:33,900,8,Arriving,x,x
6/27/22,18:09:04,187,10,200330,25SQCMICSBB527A0095C2,DPC,6/28/22,1:08:54,100,6/28/22,1:08:54,100,17,Departing,x,x
6/27/22,18:09:04,749,13,200328,25SQCMICSBBEE84009C58,DPC,6/28/22,1:08:54,600,6/28/22,1:08:54,600,25,Arriving,x,x
6/27/22,18:09:14,812,13,200328,25SQCMICSBBEE84009C58,DPC,6/28/22,1:09:04,700,6/28/22,1:09:04,700,25,Unknown,x,
6/27/22,18:09:34,421,10,200330,25SQCMICSBB083B009722,DPC,6/28/22,1:09:24,300,6/28/22,1:09:24,300,7,Unknown,x,
6/27/22,18:09:44,499,10,200330,25SQCMICSBB083B009722,DPC,6/28/22,1:09:34,400,6/28/22,1:09:34,400,14,Departing,x,x
6/27/22,18:09:44,499,10,200330,25SQCMICSBB92E10096C9,DPC,6/28/22,1:09:34,400,6/28/22,1:09:34,400,31,Departing,x,x
6/27/22,18:10:45,93,10,200330,25SQCMICSBB6B70009611,DPC,6/28/22,1:10:34,900,6/28/22,1:10:34,900,30,Arriving,x,x
6/27/22,18:10:45,93,10,200330,25SQCMICSBB5292009790,DPC,6/28/22,1:10:34,900,6/28/22,1:10:34,900,49,Arriving,x,x
6/27/22,18:10:45,655,13,200328,25SQCMICSBB0BCB009CC1,DPC,6/28/22,1:10:35,500,6/28/22,1:10:35,500,1,Unknown,x,
6/27/22,18:10:55,171,10,200330,25SQCMICSBBB31E009696,DPC,6/28/22,1:10:45,0,6/28/22,1:10:45,0,63,Departing,x,x
6/27/22,18:10:55,749,13,200328,25SQCMICSBB0BCB009CC1,DPC,6/28/22,1:10:45,600,6/28/22,1:10:45,600,101,Unknown,x,
6/27/22,18:11:05,265,10,200330,25SQCMICSBB48140096B1,DPC,6/28/22,1:10:55,100,6/28/22,1:10:55,100,22,Departing,x,x
6/27/22,18:11:15,358,10,200330,25SQCMICSBBD60C009703,DPC,6/28/22,1:11:05,200,6/28/22,1:11:05,200,48,Arriving,x,x
6/27/22,18:11:45,608,10,200330,25SQCMICSBB0E7600976D,DPC,6/28/22,1:11:35,500,6/28/22,1:11:35,500,46,Arriving,x,x
6/27/22,18:12:25,858,10,200330,25SQCMICSBBCEA800976F,DPC,6/28/22,1:12:15,800,6/28/22,1:12:15,800,22,Arriving,x,x
6/27/22,18:13:57,30,13,200328,25SQCMICSBB3EFD009D27,DPC,6/28/22,1:13:46,900,6/28/22,1:13:46,900,12,Unknown,x,
6/27/22,18:14:07,77,13,200328,25SQCMICSBB3EFD009D27,DPC,6/28/22,1:13:57,0,6/28/22,1:13:57,0,61,Departing,x,x
6/27/22,18:14:26,671,10,200330,25SQCMICSBBD6F00095DA,DPC,6/28/22,1:14:16,600,6/28/22,1:14:16,600,24,Arriving,x,x
6/27/22,18:14:56,905,10,200330,25SQCMICSBB13AF009695,DPC,6/28/22,1:14:46,800,6/28/22,1:14:46,800,8,Unknown,x,
6/27/22,18:15:06,999,10,200330,25SQCMICSBB13AF009695,DPC,6/28/22,1:14:56,900,6/28/22,1:14:56,900,21,Departing,x,x
6/27/22,18:15:06,999,10,200330,25SQCMICSBBA98D00969A,DPC,6/28/22,1:14:56,900,6/28/22,1:14:56,900,38,Departing,x,x
6/27/22,18:15:17,77,10,200330,25SQCMICSBB732D0096AD,DPC,6/28/22,1:15:06,900,6/28/22,1:15:06,900,3,Unknown,x,
6/27/22,18:15:17,624,13,200328,25SQCMICSBB3EFD009D27,DPC,6/28/22,1:15:07,500,6/28/22,1:15:07,500,9,Unknown,x,
6/27/22,18:15:27,733,13,200328,25SQCMICSBB3EFD009D27,DPC,6/28/22,1:15:17,600,6/28/22,1:15:17,600,55,Arriving,x,x
6/27/22,18:15:37,265,10,200330,25SQCMICSBBD0400096AC,DPC,6/28/22,1:15:27,100,6/28/22,1:15:27,100,28,Departing,x,x
6/27/22,18:16:17,562,10,200330,25SQCMICSBB48140096B1,DPC,6/28/22,1:16:07,400,6/28/22,1:16:07,400,49,Arriving,x,x
6/27/22,18:17:07,890,10,200330,25SQCMICSBBD39D00974A,DPC,6/28/22,1:16:57,800,6/28/22,1:16:57,800,22,Arriving,x,x
6/27/22,18:17:18,546,13,200328,25SQCMICSBB0BCB009CC1,DPC,6/28/22,1:17:08,400,6/28/22,1:17:08,400,119,Departing,x,x
6/27/22,18:17:28,608,13,200328,25SQCMICSBB0BCB009CC1,DPC,6/28/22,1:17:18,500,6/28/22,1:17:18,500,4,Unknown,x,
6/27/22,18:19:38,983,10,200330,25SQCMICSBB48140096B1,DPC,6/28/22,1:19:28,800,6/28/22,1:19:28,800,17,Departing,x,x
6/27/22,18:19:38,983,10,200330,25SQCMICSBB0C80009C91,DPC,6/28/22,1:19:28,800,6/28/22,1:19:28,800,11,Arriving,x,x
6/27/22,18:21:09,593,10,200330,25SQCMICSBBCD750096CD,DPC,6/28/22,1:20:59,500,6/28/22,1:20:59,500,15,Arriving,x,x
6/27/22,18:21:59,952,10,200330,25SQCMICSBB0E7600976D,DPC,6/28/22,1:21:49,800,6/28/22,1:21:49,800,4,Departing,x,x
6/27/22,18:23:50,702,10,200330,25SQCMICSBBD6F00095DA,DPC,6/28/22,1:23:40,600,6/28/22,1:23:40,600,20,Departing,x,x
6/27/22,18:25:01,202,10,200330,25SQCMICSBB61D1009D37,DPC,6/28/22,1:24:51,100,6/28/22,1:24:51,100,13,Arriving,x,x
6/27/22,18:26:01,687,10,200330,25SQCMICSBB48140096B1,DPC,6/28/22,1:25:51,500,6/28/22,1:25:51,500,25,Arriving,x,x
6/27/22,18:26:11,765,10,200330,25SQCMICSBB48140096B1,DPC,6/28/22,1:26:01,600,6/28/22,1:26:01,600,2,Unknown,x,
6/27/22,18:26:12,327,13,200328,25SQCMICSBB97F0009B9A,DPC,6/28/22,1:26:02,200,6/28/22,1:26:02,200,41,Departing,x,x
6/27/22,18:26:22,437,13,200328,25SQCMICSBB97F0009B9A,DPC,6/28/22,1:26:12,300,6/28/22,1:26:12,300,9,Unknown,x,
6/27/22,18:26:22,437,13,200328,25SQCMICSBB59F7008F63,DPC,6/28/22,1:26:12,300,6/28/22,1:26:12,300,15,Arriving,x,x
6/27/22,18:26:41,999,10,200330,25SQCMICSBBE8580095CF,DPC,6/28/22,1:26:31,900,6/28/22,1:26:31,900,22,Arriving,x,x
6/27/22,18:27:42,468,10,200330,25SQCMICSBBB31E009696,DPC,6/28/22,1:27:32,300,6/28/22,1:27:32,300,9,Unknown,x,
6/27/22,18:27:52,546,10,200330,25SQCMICSBBB31E009696,DPC,6/28/22,1:27:42,400,6/28/22,1:27:42,400,40,Arriving,x,x
6/27/22,18:29:33,296,10,200330,25SQCMICSBB0411008E0E,DPC,6/28/22,1:29:23,200,6/28/22,1:29:23,200,31,Arriving,x,x
6/27/22,18:29:43,374,10,200330,25SQCMICSBB0411008E0E,DPC,6/28/22,1:29:33,200,6/28/22,1:29:33,200,28,Arriving,x,x
6/27/22,18:29:43,374,10,200330,25SQCMICSBB48140096B1,DPC,6/28/22,1:29:33,200,6/28/22,1:29:33,200,17,Unknown,x,
6/27/22,18:32:25,62,13,200328,25SQCMICSBB0BCB009CC1,DPC,6/28/22,1:32:15,0,6/28/22,1:32:15,0,6,Unknown,x,
6/27/22,18:32:35,155,13,200328,25SQCMICSBB0BCB009CC1,DPC,6/28/22,1:32:25,0,6/28/22,1:32:25,0,36,Unknown,x,
6/27/22,18:32:45,218,13,200328,25SQCMICSBB0BCB009CC1,DPC,6/28/22,1:32:35,100,6/28/22,1:32:35,100,5,Unknown,x,
6/27/22,18:33:05,374,13,200328,25SQCMICSBB50080096E9,DPC,6/28/22,1:32:55,300,6/28/22,1:32:55,300,66,Arriving,x,x
6/27/22,18:33:24,983,10,200330,25SQCMICSBB92E10096C9,DPC,6/28/22,1:33:14,800,6/28/22,1:33:14,800,63,Arriving,x,x
6/27/22,18:34:45,562,10,200330,25SQCMICSBB0411008E0E,DPC,6/28/22,1:34:35,400,6/28/22,1:34:35,400,44,Departing,x,x
6/27/22,18:34:55,655,10,200330,25SQCMICSBB0411008E0E,DPC,6/28/22,1:34:45,500,6/28/22,1:34:45,500,3,Unknown,x,
6/27/22,18:35:56,93,10,200330,25SQCMICSBB0DAB0096CF,DPC,6/28/22,1:35:46,0,6/28/22,1:35:46,0,67,Arriving,x,x
6/27/22,18:36:16,233,10,200330,25SQCMICSBB92E10096C9,DPC,6/28/22,1:36:06,100,6/28/22,1:36:06,100,31,Departing,x,x
6/27/22,18:37:06,593,10,200330,25SQCMICSBBCC9F00970D,DPC,6/28/22,1:36:56,500,6/28/22,1:36:56,500,20,Departing,x,x
6/27/22,18:37:46,874,10,200330,25SQCMICSBBCEA800976F,DPC,6/28/22,1:37:36,700,6/28/22,1:37:36,700,2,Unknown,x,
6/27/22,18:37:56,952,10,200330,25SQCMICSBBCEA800976F,DPC,6/28/22,1:37:46,800,6/28/22,1:37:46,800,18,Departing,x,x
6/27/22,18:38:37,249,10,200330,25SQCMICSBBD0AD009693,DPC,6/28/22,1:38:27,100,6/28/22,1:38:27,100,32,Unknown,x,
6/27/22,18:38:47,327,10,200330,25SQCMICSBBD0AD009693,DPC,6/28/22,1:38:37,200,6/28/22,1:38:37,200,52,Arriving,x,x
6/27/22,18:38:47,327,10,200330,25SQCMICSBBB31E009696,DPC,6/28/22,1:38:37,200,6/28/22,1:38:37,200,19,Departing,x,x
6/27/22,18:39:37,718,10,200330,25SQCMICSBBD0400096AC,DPC,6/28/22,1:39:27,600,6/28/22,1:39:27,600,27,Arriving,x,x
6/27/22,18:39:47,812,10,200330,25SQCMICSBB2CF800966D,DPC,6/28/22,1:39:37,700,6/28/22,1:39:37,700,15,Unknown,x,
6/27/22,18:39:47,812,10,200330,25SQCMICSBB48140096B1,DPC,6/28/22,1:39:37,700,6/28/22,1:39:37,700,51,Arriving,x,x
6/27/22,18:40:07,968,10,200330,25SQCMICSBB0DAB0096CF,DPC,6/28/22,1:39:57,800,6/28/22,1:39:57,800,33,Departing,x,x
6/27/22,18:42:49,171,10,200330,25SQCMICSBB4C83009685,DPC,6/28/22,1:42:39,0,6/28/22,1:42:39,0,15,Arriving,x,x
6/27/22,18:43:09,343,10,200330,25SQCMICSBB28AF009C01,DPC,6/28/22,1:42:59,200,6/28/22,1:42:59,200,3,Unknown,x,
6/27/22,18:43:19,437,10,200330,25SQCMICSBB28AF009C01,DPC,6/28/22,1:43:09,300,6/28/22,1:43:09,300,21,Arriving,x,x
6/27/22,18:44:39,999,10,200330,25SQCMICSBBD0AD009693,DPC,6/28/22,1:44:29,900,6/28/22,1:44:29,900,36,Departing,x,x
6/27/22,18:45:00,171,10,200330,25SQCMICSBB0F49009BBC,DPC,6/28/22,1:44:50,0,6/28/22,1:44:50,0,10,Unknown,x,
6/27/22,18:45:10,233,10,200330,25SQCMICSBB0F49009BBC,DPC,6/28/22,1:45:00,100,6/28/22,1:45:00,100,149,Departing,x,x
6/27/22,18:45:30,358,10,200330,25SQCMICSBB0F49009BBC,DPC,6/28/22,1:45:20,300,6/28/22,1:45:20,300,43,Unknown,x,
6/27/22,18:45:50,515,10,200330,25SQCMICSBB0F49009BBC,DPC,6/28/22,1:45:40,400,6/28/22,1:45:40,400,29,Unknown,x,
6/27/22,18:46:00,608,10,200330,25SQCMICSBB0F49009BBC,DPC,6/28/22,1:45:50,500,6/28/22,1:45:50,500,7,Unknown,x,
6/27/22,18:46:00,608,10,200330,25SQCMICSBBD0400096AC,DPC,6/28/22,1:45:50,500,6/28/22,1:45:50,500,38,Departing,x,x
6/27/22,18:46:30,843,10,200330,25SQCMICSBB0F49009BBC,DPC,6/28/22,1:46:20,700,6/28/22,1:46:20,700,9,Unknown,x,
6/27/22,18:46:40,921,10,200330,25SQCMICSBBE8580095CF,DPC,6/28/22,1:46:30,800,6/28/22,1:46:30,800,17,Departing,x,x
6/27/22,18:46:40,921,10,200330,25SQCMICSBB0F49009BBC,DPC,6/28/22,1:46:30,800,6/28/22,1:46:30,800,129,Arriving,x,x
6/27/22,18:46:51,15,10,200330,25SQCMICSBB0F49009BBC,DPC,6/28/22,1:46:40,900,6/28/22,1:46:40,900,215,Unknown,x,
6/27/22,18:47:01,93,10,200330,25SQCMICSBB0F49009BBC,DPC,6/28/22,1:46:51,0,6/28/22,1:46:51,0,212,Unknown,x,
6/27/22,18:47:11,171,10,200330,25SQCMICSBB0F49009BBC,DPC,6/28/22,1:47:01,0,6/28/22,1:47:01,0,211,Unknown,x,
6/27/22,18:47:21,249,10,200330,25SQCMICSBB0F49009BBC,DPC,6/28/22,1:47:11,100,6/28/22,1:47:11,100,128,Unknown,x,
6/27/22,18:47:21,249,10,200330,25SQCMICSBB6E180096CC,DPC,6/28/22,1:47:11,100,6/28/22,1:47:11,100,34,Arriving,x,x
6/27/22,18:49:12,62,10,200330,25SQCMICSBB6B70009611,DPC,6/28/22,1:49:01,900,6/28/22,1:49:01,900,11,Departing,x,x
6/27/22,18:49:42,280,10,200330,25SQCMICSBB48140096B1,DPC,6/28/22,1:49:32,200,6/28/22,1:49:32,200,48,Departing,x,x
6/27/22,18:51:33,124,10,200330,25SQCMICSBBB4550096C6,DPC,6/28/22,1:51:23,0,6/28/22,1:51:23,0,28,Arriving,x,x
6/27/22,18:53:34,530,13,200328,25SQCMICSBBF3B0009BB9,DPC,6/28/22,1:53:24,500,6/28/22,1:53:24,500,19,Arriving,x,x
6/27/22,18:53:44,62,10,200330,25SQCMICSBB933600352E,DPC,6/28/22,1:53:34,0,6/28/22,1:53:34,0,23,Arriving,x,x
6/27/22,18:53:44,624,13,200328,25SQCMICSBBF3B0009BB9,DPC,6/28/22,1:53:34,500,6/28/22,1:53:34,500,1,Unknown,x,
6/27/22,18:53:54,124,10,200330,25SQCMICSBB933600352E,DPC,6/28/22,1:53:44,0,6/28/22,1:53:44,0,68,Unknown,x,
6/27/22,18:54:24,312,10,200330,25SQCMICSBB17380096C1,DPC,6/28/22,1:54:14,200,6/28/22,1:54:14,200,13,Arriving,x,x
6/27/22,18:54:34,405,10,200330,25SQCMICSBBB31E009696,DPC,6/28/22,1:54:24,300,6/28/22,1:54:24,300,16,Unknown,x,
6/27/22,18:54:44,468,10,200330,25SQCMICSBBB31E009696,DPC,6/28/22,1:54:34,300,6/28/22,1:54:34,300,16,Unknown,x,
6/27/22,18:56:55,468,10,200330,25SQCMICSBB95AA009699,DPC,6/28/22,1:56:45,300,6/28/22,1:56:45,300,39,Arriving,x,x
6/27/22,18:57:05,562,10,200330,25SQCMICSBB934B00962B,DPC,6/28/22,1:56:55,400,6/28/22,1:56:55,400,27,Arriving,x,x
6/27/22,18:57:25,733,10,200330,25SQCMICSBB515B0096BB,DPC,6/28/22,1:57:15,600,6/28/22,1:57:15,600,53,Arriving,x,x
